tweet_id,airline,text,sentiment_groundtruth,tweet_created
568955339607019500,United,@united I'm Cancelled Flighting my #mileageplus card and I will NEVER do business with you again. You clearly don't care about your customers.,negative,2015-02-20
569686624721707e3,US Airways,"@USAirways - how do I get an answer to my question?  Holding for hours , after 6x getting your message just said you aren't taking calls.",negative,2015-02-22
569740739912949760,American,@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,negative,2015-02-22
570063648468688900,American,@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,negative,2015-02-23
570081568733192200,United,@united we needed them here asap. Will they make it on today's flight?,negative,2015-02-23
570307390752608260,American,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",negative,2015-02-24
569895082402295800,American,@AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...,negative,2015-02-23
568771089372979200,United,@united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues. #whatgives #dullessucks,negative,2015-02-20
567814334228774900,United,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.,negative,2015-02-17
5.6925940458919117e+17,Southwest,@SouthwestAir please please please answer the phone. . .,negative,2015-02-21
568117667879628800,United,@united your overall experience of flying is not friendly,negative,2015-02-18
568230023251042300,US Airways,@USAirways delays to the max,negative,2015-02-18
568274949275824100,US Airways,"@USAirways Been dealing w/ @americanair to solve the probs your team created. Your Manch, NH staff is clearly your C-team, btw. #NotEvenJV",negative,2015-02-18
568867930127114240,US Airways,@USAirways another squashed flight. Having to share my seat with another passenger is not@my idea of quality travel,negative,2015-02-20
569364927191719940,United,"@united yo, you need a new website really badly. This day and age...",negative,2015-02-21
569998120999759900,American,@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,positive,2015-02-23
569647597666889700,US Airways,"@USAirways holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving",negative,2015-02-22
568105106647838700,Southwest,"@SouthwestAir just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee",positive,2015-02-18
569108474233270300,US Airways,"@USAirways quick, let's board a plane so that we can sit on runway for 2 hours #clockwork #scareways #neverfails @AUmilo1",negative,2015-02-21
568030511530172400,US Airways,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info,negative,2015-02-18
569734884396302340,US Airways,@USAirways #usairways lost a passenger today for not upholding their promise of excellent customer service!!!,negative,2015-02-22
570238822157570050,American,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?",negative,2015-02-24
567801519207374850,United,"@united Thank you for the speedy response! I figured it may be something of that nature. You guys and your ""fine print,"" haha",positive,2015-02-17
5.7007222794267443e+17,US Airways,"@USAirways cust svc means nothing! So disappointed. Trying since 730a to speak to a human I get bad weather not bad service.
#socialtantrum",negative,2015-02-23
568775493727551500,US Airways,@USAirways doesn't seem likely bc your team failed to scan my bag in LAX and you recycle bagtag numbers that doesn't help #usairwaysfail,negative,2015-02-20
568275380441727e3,United,"@united ^GJ funny, I did and the attendant recommended me tweeting you letting you know about my subpar customer service. #RunAround",negative,2015-02-18
569887819297992700,Southwest,@SouthwestAir I've had TERRIBLE service in three airports in 10 hours. Glad they don't care we kind of need to be home. #SellMyPointsSoon,negative,2015-02-23
569484671672651800,United,"@united A day Late Flightr, one delayed &amp; one Cancelled Flightled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting.",negative,2015-02-22
5.6965054299511603e+17,American,@AmericanAir is flight 2934 dfw to gsp going to be Cancelled Flightled tomorrow?,negative,2015-02-22
568215031608815600,United,@united I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,positive,2015-02-18
569832860795985900,American,@AmericanAir I Love American Airlines :D,positive,2015-02-23
569910981868060700,Virgin America,"@VirginAmerica Is it me, or is your website down?  BTW, your new website isn't a great user experience.  Time for another redesign.",negative,2015-02-23
570292715444965400,American,@AmericanAir narrowly made standby...lots of snags this trip!,negative,2015-02-24
5.6997308807646003e+17,United,@united Asked Flight attendant what typical compensation would be &amp; says we might get free TV. #Unacceptable,negative,2015-02-23
568130768788185100,Southwest,@SouthwestAir #worstthingever 2days Late Flightr our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere,negative,2015-02-18
5.6943695828118323e+17,Delta,"@JetBlue Yep, still waiting for bags at #JFK. What's the holdup? Looks like we are the only flight that got in at this time..??",negative,2015-02-22
569274088289660900,US Airways,"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",negative,2015-02-21
570007297927221250,US Airways,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,negative,2015-02-23
569592148338876400,American,"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason",negative,2015-02-22
570067079253991400,United,@united Not encouraged that I'll have my CPAP tonight.,negative,2015-02-23
569281144186908700,United,@united quality work going on here. http://t.co/9xbO5daKaK,negative,2015-02-21
569533159475277800,US Airways,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ Late Flight flight attndt wrecking havoc on customer travel #smugsmirk #norush,negative,2015-02-22
570083021099032600,US Airways,"@USAirways Houston hub Aa T. Employee the bag is not here, It made it to Pa before me! Oops not your problem http://t.co/Uld0hWFkfo",negative,2015-02-23
568352134422511600,United,@united ...she could not access seat map so she said she would note the upgrade in my itinerary and to call back Late Flightr...,negative,2015-02-19
568470715009277950,Southwest,@SouthwestAir now flying non stop CMH-OAK has me daydreaming about a trip to the bay...especially in this weather. #OhioProbz,positive,2015-02-19
568105932917481500,United,@united LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,negative,2015-02-18
567730390291714050,US Airways,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.,negative,2015-02-17
5.6956651413271757e+17,US Airways,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U",negative,2015-02-22
569579478168547300,US Airways,@USAirways help im falling out of one of your planes,negative,2015-02-22
569503165713948700,United,@united I have never been mislead by a company as many times as I have this week by United Airlines!,negative,2015-02-22
5.6910515976424243e+17,United,@united never fails to have delayed flights 😡,negative,2015-02-21
569542242983125e3,Delta,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,positive,2015-02-22
568611276026351600,Southwest,"@SouthwestAir I have never been mor e disappointed in a company, charging $8 to use your wifi which only works for about 8 apps parhetic",negative,2015-02-19
569818121302896640,American,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,negative,2015-02-23
568510886324744200,US Airways,@USAirways $75 for that uncertainty? I know u run an account; u don't create policy. But it's an undue penalty for a job req'ing flexibility,negative,2015-02-19
567726594698264600,US Airways,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right,negative,2015-02-17
5.6990964112940237e+17,US Airways,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,negative,2015-02-23
569608624814698500,United,"@united agent, ""You should use the bathroom before boarding.. Toilets onboard are full."" Oh you can expected a strongly worded email FUnited",negative,2015-02-22
5.6832347982677197e+17,United,@united 8h flight without a working screen for me and my friend and not possible to move to another place #unitedfails#worsttripofmylife,negative,2015-02-19
570233809129467900,American,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!,negative,2015-02-24
567727403964055550,United,"@united Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO",negative,2015-02-17
